date,comments,likes,people,posts,relation_corp,relation_org,views
2017-05-10,14.0,0.0,11,14.0,2,0,612.0
2017-05-09,12.0,3.0,11,12.0,8,0,1187.0
2017-05-08,6.0,1.0,6,6.0,1,0,462.0
2017-05-07,0.0,0.0,0,0.0,0,0,0.0
2017-05-06,0.0,0.0,0,0.0,0,0,0.0
2017-05-05,9.0,0.0,9,9.0,0,0,238.0
2017-05-04,6.0,0.0,5,6.0,0,0,91.0
2017-05-03,7.0,2.0,6,7.0,1,0,397.0
2017-05-02,2.0,0.0,2,2.0,0,0,9.0
2017-05-01,2.0,0.0,2,2.0,0,0,53.0
2017-04-30,0.0,0.0,0,0.0,0,0,0.0
2017-04-29,1.0,1.0,1,1.0,2,0,397.0
2017-04-28,9.0,0.0,8,9.0,1,0,242.0
2017-04-27,11.0,0.0,9,11.0,0,0,270.0
2017-04-26,6.0,0.0,4,6.0,0,0,127.0
2017-04-25,11.0,27.0,10,11.0,10,0,27148.0
2017-04-24,1.0,0.0,1,1.0,0,0,3.0
2017-04-23,0.0,0.0,0,0.0,0,0,0.0
2017-04-22,0.0,0.0,0,0.0,0,0,0.0
